data,v_vento,t_med,v_rajada,t_max,t_min
2004-12-19,1.05,19.01,,,
2004-12-20,1.27,18.62,,,
2004-12-21,2.33,15.45,,,
2004-12-22,3.15,12.71,,,
2004-12-23,2.04,15.20,,,
2004-12-24,1.73,17.54,,,
2004-12-25,1.79,18.20,,,
2004-12-26,1.31,16.89,,,
2004-12-27,1.20,15.96,,,
2004-12-28,1.40,17.31,,,
2004-12-29,1.73,17.38,,,
2004-12-30,1.38,18.45,,,
2004-12-31,1.61,18.48,,,
2005-01-01,2.16,18.16,,,
2005-01-02,1.50,18.09,,,
2005-01-03,1.63,17.99,,,
2005-01-04,1.72,16.02,,,
2005-01-05,2.28,16.86,,,
2005-01-06,1.45,17.90,,,
2005-01-07,1.40,19.23,,,
2005-01-08,0.87,18.54,,,
2005-01-09,1.15,18.30,,,
2005-01-10,1.26,18.17,,,
2005-01-11,0.98,18.05,,,
2005-01-12,1.83,17.89,,,
2005-01-13,1.57,17.44,,,
2005-01-14,1.33,16.77,,,
2005-01-15,1.47,18.31,,,
2005-01-16,1.33,19.19,,,
2005-01-17,1.28,18.25,,,
2005-01-18,0.86,18.44,,,
2005-01-19,1.30,17.88,,,
2005-01-20,3.41,17.65,,,
2005-01-21,2.52,17.72,,,
2005-01-22,1.17,18.12,,,
2005-01-23,1.16,19.57,,,
2005-01-24,0.82,18.99,,,
2005-01-25,2.67,18.77,,,
2005-01-26,2.50,14.44,,,
2005-01-27,1.75,14.79,,,
2005-01-28,1.10,16.57,,,
2005-01-29,1.05,16.94,,,
2005-01-30,1.11,17.02,,,
2005-01-31,3.18,17.60,,,
2005-02-01,2.83,16.35,,,
2005-02-02,1.15,17.69,,,
2005-02-03,0.70,17.50,,,
2005-02-04,1.98,17.95,,,
2005-02-05,2.15,16.76,,,
2005-02-06,2.60,15.19,,,
2005-02-07,3.03,14.22,,,
2005-02-08,2.35,14.75,,,
2005-02-09,1.70,14.80,,,
2005-02-10,1.30,15.06,,,
2005-02-11,1.57,15.84,,,
2005-02-12,1.31,15.58,,,
2005-02-13,1.05,14.54,,,
2005-02-14,1.64,15.72,,,
2005-02-15,1.48,16.31,,,
2005-02-16,1.62,17.18,,,
2005-02-17,1.89,17.84,,,
2005-02-18,1.37,19.57,,,
2005-02-19,1.48,18.37,,,
2005-02-20,2.18,16.74,,,
2005-02-21,2.10,16.36,,,
2005-02-22,1.16,16.93,,,
2005-02-23,1.10,18.68,,,
2005-02-24,0.97,19.74,,,
2005-02-25,1.06,19.14,,,
2005-02-26,1.53,17.57,,,
2005-02-27,0.88,17.07,,,
2005-02-28,1.29,18.70,,,
2005-03-01,2.30,18.07,,,
2005-03-02,3.19,16.07,,,
2005-03-03,2.09,14.00,,,
2005-03-04,1.51,15.39,,,
2005-03-05,1.97,15.90,,,
2005-03-06,1.58,16.04,,,
2005-03-07,1.28,17.08,,,
2005-03-08,1.51,18.83,,,
